  206.0000000000  -50.0000000000   60.0000000000
  156.0000000000    0.0000000000   60.0000000000
  156.0000000000    0.0000000000   40.0000000000
  206.0000000000  -50.0000000000   40.0000000000

  206.0000000000  -50.0000000000   60.0000000000
  256.0000000000    0.0000000000   60.0000000000
  256.0000000000    0.0000000000   40.0000000000
  206.0000000000  -50.0000000000   40.0000000000

  206.0000000000  -50.0000000000   60.0000000000
  256.0000000000 -100.0000000000   60.0000000000
  256.0000000000 -100.0000000000   40.0000000000
  206.0000000000  -50.0000000000   40.0000000000

  206.0000000000  -50.0000000000   60.0000000000
  156.0000000000 -100.0000000000   60.0000000000
  156.0000000000 -100.0000000000   40.0000000000
  206.0000000000  -50.0000000000   40.0000000000

  206.0000000000  -50.0000000000   60.0000000000
  156.0000000000    0.0000000000   60.0000000000
  156.0000000000    0.0000000000   40.0000000000
  206.0000000000  -50.0000000000   40.0000000000

