 -140.0000000000   50.0000000000   60.0000000000
 -170.0000000000   80.0000000000   60.0000000000
 -170.0000000000   80.0000000000    0.0000000000
 -140.0000000000   50.0000000000    0.0000000000

 -140.0000000000   50.0000000000   60.0000000000
 -110.0000000000   80.0000000000   60.0000000000
 -110.0000000000   80.0000000000    0.0000000000
 -140.0000000000   50.0000000000    0.0000000000

 -140.0000000000   50.0000000000   60.0000000000
 -110.0000000000   20.0000000000   60.0000000000
 -110.0000000000   20.0000000000    0.0000000000
 -140.0000000000   50.0000000000    0.0000000000

 -140.0000000000   50.0000000000   60.0000000000
 -170.0000000000   20.0000000000   60.0000000000
 -170.0000000000   20.0000000000    0.0000000000
 -140.0000000000   50.0000000000    0.0000000000

 -140.0000000000   50.0000000000   60.0000000000
 -170.0000000000   80.0000000000   60.0000000000
 -170.0000000000   80.0000000000    0.0000000000
 -140.0000000000   50.0000000000    0.0000000000

